,Title,Blogger,Post URL,Post,Image num,sticker num,gif num,Paragraph num,Comment num,Video num,weekly viewer mean,Sympathy num,AD,Posting Date
436,"가죽공예 필수 도구, 본드 스쿱",SEIWA KOREA,https://blog.naver.com/helpjands?Redirect=Log&logNo=222388535876,​​​​안녕하세요! 세이와코리아입니다 :)오늘은 가죽공예 필수 도구인 본드 스쿱을 소개합니다!​​​​​본드 스쿱은 가죽에 본드를 도포할 때 또는상면에 토코놀을 도포할 때 사용합니다.​​​​​사이즈는 대와 소가 있으며도포하는 면적에 맞춰서 사이즈를 선택하여 사용합니다.​소 사이즈는 좁은 면적에 본드를도포할 때 유용하게 사용할 수 있습니다.​​​​또한 본드 스쿱은 도포하는 부분이 사선으로제작되어 작업의 효율성을 높여줍니다. ​가격이 저렴하니 대/소 사이즈 모두 사용하면빠르고 정확하게 본드 및 토코놀을 도포할 수 있습니다🥰​​​​본드 도포 시에는 본드 스쿱을 이용하여얇게 펴 바르는 것이 중요합니다~!​​​​​자세한 사용방법은 영상으로 제작하였으니영상을 보면서 어떻게 본드를 도포하는 배워보시길 바랍니다🙌🏻🙌🏻​​​​​​본드 스쿱은 세이와 코리아에서구매하실 수 있습니다👇🏻👇🏻👇🏻👇🏻​​​,8,0,0,80,0,0,75.4,0,,2021. 6. 7. 17:27
437,"가죽공예용 망치 추천, 크래프트 몰렛",SEIWA KOREA,https://blog.naver.com/helpjands?Redirect=Log&logNo=222371475378,"​​​안녕하세요!세이와 코리아입니다 :)​오늘은 가죽공예 필수 도구인 망치, 크래프트 몰렛을 소개합니다~크래프트 몰렛은 다이아몬드 치즐이나펀치 등으로 가죽에 각종 구멍을 뚫을 때 사용합니다.​​​​​​​​​​​​세이와 코리아에서는 이렇게포장된 형태로 택배 배송됩니다!​​​​​​​가죽공예용 망치는 금속 재질 보다는목제 재질의 망치를 사용하는 것이 좋습니다.​왜냐하면 치즐, 펀치 등에 손상을 주지 않기 때문입니다~기억하셔서 망치 살 때는 꼭 나무 재질로 구입하세요^^​​​​​​크래프트 몰렛은 손잡이 부분 가운데가살짝 굴곡이 있어서 그립감이 좋습니다~!​​사이즈는 크지 않고 작지 않은 적당한 크기로안정감 있게 한 손으로 잡고 가격하기 좋습니다!​​​​​​​모서리 부분은 라운드로 마감하여작업하시면서 다칠 위험도 적습니다~​​​​​​일본 제품으로 튼튼하게 제작하여오랫동안 사용이 가능합니다 :)​​사용하실 때는 꼭 고무판 등을 깔고 작업하셔야 하며고무판 밑에 대리석을 깔고 작업하시면 소음이 적고 작업 효율이 올라갑니다~참고하세요~~!!​​​​​실제 사이즈입니다 ~!​​​​​​​​자세한 사용 방법은 세이와 코리아 유튜브 영상으로확인할 수 있습니다! 아래 링크를 따라서 영상 시청 부탁드립니다😎​​​​​​​​​​크레프트 몰렛은 세이와 코리아 홈페이지에서상시 구매 가능합니다~! ▼▼▼▼▼▼▼▼▼▼​​​​새매티06
00

(2
새매티06
00

(2
새매티06
00

(2
",12,1,0,119,0,0,75.4,0,,2021. 5. 28. 11:46
438,수강생 작품 파니에 Pannier [홍대 가죽공방 운조] #가죽공예... ,홍대 가죽공방 운조,https://blog.naver.com/wunjo373?Redirect=Log&logNo=222167445626,"Leather Craft Studio WUNJO​​​[홍대 가죽공방 운조]​​수강생 작품 파니에 입니다. pannier라는 단어가 궁금해서 찾아보니 와인바구니라는 뜻이 있네요.뭔가 구체적으로 떠오르지는 않지만 파니에 백을 보면 왠지 의미가 납득이 갑니다^^​녹색 리자드 엠보로 작업하셨구요, 사진에는 잘 안보이지만 표면에 홀로그램빛이 돌아요.블링블링 아주 예쁩니다.​전체 손바느질로 예쁘게 작업하셨어용파니에 백은 작지만 내부에 지퍼파우치도 있어서 수납도 좋은편이에요.뒤집지 않는 구조여서 적당히 고시감 있는 가죽으로 제작하시면 좋을 듯 합니다.​수강생님의 멋진 파니에 백 구경해보세요^^​​​파니에 백 패턴은 아래 링크에서 구매 가능합니다^^https://smartstore.naver.com/wunjo/products/5043109009​​​​​​​​===========================Leather Craft Studio WUNJO홍대 가죽공방 운조수강생 상시 모집합니다01020629954KAKAO: talkinghead​​​#가죽공예 #가죽가방 #만들기 #diy #취미#크로스백 #핸드백 #가방패턴 #가죽공예배우기#가방만들기 #도안 #패턴인사이트 #pannier#파니에 #마르니 #합정역 #망원동 #연남동 #상수 #마포#홍대 #가죽공방 #운조",9,0,0,93,1,0,89.2,9,,2020. 12. 9. 8:50
439,"안양, 인천, 시흥, 화성, 안산가죽공예 안산가죽공방 안산공방",팍스팩토리 안산가죽공방,https://blog.naver.com/petstylish?Redirect=Log&logNo=222369927933,"팍 스 팩 토 리Park's Factory - Leather Craft -​가죽의 재단부터 바느질까지 모두 수작업으로 진행되며새들스티치 (Saddle Stitch) 방식의 손바느질로 제작/수강하고 있습니다.​​가죽공예 수업이 가능한​에블린백 TPM 입니다.​옷차림이 가벼워지는 봄 이나 여름에는핸드폰과 카드 등 간단한 소지품만 수납해서 가볍게 크로스로 매고 다닐수 있는 #데일리가방 입니다.​​​​​​​가방 사이즈는 작은 미니사이즈로가로 16 / 세로18 / 폭5 (cm) 사이즈 입니다.​스마트폰 및 간단한 소지품이 수납가능한 정도에 사이즈 입니다.​​​​​​​​​​​​​​​​​스트랩은 웨이빙으로 만드실수 있으며스트랩 폭은 2.7cm 와 3.8cm두가지 중 선택가능합니다.​구비된 웨이빙중에서 가죽 색상과 맟춰서개성있게 선택, 제작이 가능합니다.​​​​​​​​​​​​​​​​​원하시는 이니셜 및 문구도 각인이 가능합니다.​각인은 영문 만 가능하며 폰트는필기체, 고딕체, 명조체 이렇게 준비되어 있어서본인 취향대로 선택하실수 있습니다.​​(각인은 한 위치에 1번이 기본이며 다른 위치에 추가로 각인 하실경우에는 추가금이 있습니다)​​​​​​​​​​​​​​​​​패턴은 쉬운 편이라 가죽공예를 처음 하시는분들도 수업이 가능합니다.​원데이클래스 수업으로는 무리가 있으며2번으로  나누어서 수업이 가능합니다.​개인차는 있지만 제작 소요시간은 6~7시간 정도 소요됩니다.​​​​​​​​​가죽은 공방에 구비된 가죽중에선택가능하며 원하시는 색상 및 배색으로 개성있게 제작이 가능합니다.​정성이 들어간 세상에 단 하나뿐인 제품을 만들어 보세요 :)​​​​​​: 가죽공예 일일체험 안내 :​: 가죽공예 취미반 , 정규과정 안내 :​팍 스 팩 토 리Park's Factory- Leather Craft - ​​가죽의 재단부터 바느질까지 모두 수작업으로 진행되며새들스티치 (Saddle Stitch) 방식의 손바느질로 제작/수강하고 있습니다.​:: 경기 안산시 단원구 이삭2길 29, 2층 팍스팩토리 가죽공방 ::- 수강 및 예약문의 -010-2315-1996​카카오톡 채널 : 팍스팩토리카톡문의환영~",9,0,0,187,4,0,84.4,2,,2021. 5. 27. 15:27
440,금명초등학교 방과후수업 가죽공예 가죽지갑만들기 체험... ,부산 일로가죽공방,https://blog.naver.com/leaf130117?Redirect=Log&logNo=222155992792,"​​​🏡 금명초등학교 방과후수업 가죽공예 가죽지갑만들기 체험일로가죽공방​​​​오랜만에 금명초등학교 가는길​​예전엔 여기가 공사중이었는데어느새 멋진 공간이 되어 있네요뭐가 들어서나 궁금했는데이렇게 멋진 곳이 되었네요~​​​​​​​""방과 후 수업하러 왔지예~""​​​​​"" 오늘 수업할 가죽지갑 ""아이들 취향에 맞게 준비했어요.​​초등학생 수업은 단계를 많이 세분화해서 준비합니다.지루할 틈이 없어야 아이들이끝까지 집중력을 떨어뜨리지 않고 할 수 있어요​​​제일 먼저 내부에 단면 마감을 합니다​​​​​​​​그리고 나면 똑딱이 달기(이건 못찍었어요 혼자 수업해서망치와 카메라를 동시에들수가 없네요 ㅋㅋㅋ)​​​​그리고 바느질​이번 초등학교 친구들은지원해서 한 친구들인만큼바느질이랑 아주 친한 친구들이었어요.​프랑수자수에 십자수에양말 꿰매기, 호주머니까지 만든친구들이라 모두 바느질에 자신있다고​""선생님 바느질은 자신있어요!!♥♥""​​인정👍​​​그리고 단면마감이 친구는 공간 활용능력이 우수하네요^^😁​​​​​​​​​​​​​​광이 올라오는게 신기하다며좋아합니다^^​​여기는 6-4반 친구들♥​​​​여기는 6학년 5반 친구들♥​​​아이들이 생각보다 가죽공예가쉬워서 좋았다고 합니다^^모두 수고했어요~고마워♥​​​#가죽공예출강 은 #일로가죽공방#가죽공예키트 는 #일로레더​​​​​​​​ 
수빈 바파빈한 《
눈바.… +
",18,4,0,96,3,0,413.4,6,text_ad,2020. 11. 27. 12:16
441,"가죽공예학원, 가죽공예배우기, 부천가죽수업, <가죽커버만들기... ",부천시 역곡한국문화센터님의 블로그,https://blog.naver.com/nadiayun?Redirect=Log&logNo=222384842237,"부천역곡한국문화센터 ( http://www.happyah.org ) 가죽공예 작품이에요.​가죽공예는 염색이나 바느질, 패턴이 정말 중요한데요.강사님의 실력을 꼭 확인해보시고 수업을 들으시길 추천드립니다. ^^하나하나 차근차근 선생님이 가지고 계신 노하우들을 배워나가다보면가죽전문가가 되는 길 어렵지 않거든요.​가죽공예수업은 가죽공예자격증반, 가죽공예취미반, 가죽공예원데이클래스 등 다양하게 진행하고 있습니다.홈페이지강좌안내에서 커리큘럼을 확인하시거나전화상담, 방문상담해주셔도 됩니다.​​가죽공예심화과정에서 진행하는 여권지갑겸수첩커버를 만들고 계시네요.​​가죽의 대명사 블랙으로 염색하셨는데역시 블랙이 고급스러워보이네요. ^^​​안에 들어가는 내용물의 두께에 따라 다르게 사용할 수 있도록 단추도 2개나 달아서 실용적으로 쓸 수 있을 것 같아요.​​안쪽에도 카드나 현금, 항공권 등을 넣을 수 있도록 만들고오른쪽에는 수첩이나 여권의 한면을 끼울 수 있도록 제작했습니다.​​앞면에는 귀여운 캐릭터를 넣구요, 뒷면에는 핸드메이드라고 새겼어요.세상에 하나뿐인 내거라는 도장 쾅쾅!! ^^​고급스러운 여권지갑 들고 어서 해외로 여행갈 수 있는 날이 왔으면 합니다.여권지갑은 #원데이클래스 로도 진행이 가능하니커플로 만들으셔도 예쁠 것 같아요. ^^​#부천역곡한국문화센터 #가죽공예수업 은매주 화요일, 수요일 오전 10:30 ~ 오후 9시까지 진행하고 있습니다.개인지도로 진행되니 시간선택은 자유롭게 가능하구요,수강신청하시면 언제든지 바로 수업이 가능합니다.#평생교육바우처수업 도 가능하니032-344-3432 로 문의주세요.​​​​​​​​발열체크, 방명록작성, 마스크착용, 손소독제사용 등 사회적거리두기지침을 준수하며 수업이 진행됩니다.넓은 장소에서 소수인원으로 수업이 진행되며개인별칸막이도 설치하여 밀접접촉을 최소화하고 있습니다.​​​​​​#부천문화센터 #중동문화센터 #역곡한국문화센터 #소사문화센터 #구로문화센터 #신도림문화센터 #송내문화센터 #개봉문화센터 #원미문화센터 #원종문화센터 #부천가죽공예 #가죽공예자격증 #소사가죽공예 #구로가죽공예 #역곡가죽공예 #범박가죽공예 #소새울문화센터 #항동문화센터 #온수가죽공예 #옥길가죽공예 #송내가죽공예 #중동가죽공예 #부천가죽공에배우기 #가죽공예학원 #가죽원데이클래스 #여권지갑만들기 #상동가죽공예 #여월동가죽공예 #오정가죽공예 #부천공방 #심곡가죽공예 #작동문화센터 #춘의동문화센터 #까치울문화센터 #약대동문화센터 #고강동문화센터",9,0,0,185,3,0,170.8,13,,2021. 6. 4. 17:58
442,잠실 가죽공방 언블런 일본식 정통 가죽공예 핸드백만들기... ,언블런 핸드메이드 잠실 가죽공방,https://blog.naver.com/ful0907?Redirect=Log&logNo=222306614595,"안녕하세요 일본에서 패션디자인과 가죽공예를 공부하고 지금은 잠실에서 가죽공예 교육을 하고 있는 가죽공방 언블런 입니다 ​언블런에서는다양한 가방을 주문제작 받고 있으며.수업도 진행 중입니다최근에강남구 신사동에서매장을 오픈 .가로수길에서 편하게 주문제작을 하실수 있도록일주일내내 매장을 오픈합니다​신사동 551-1!​핸드메이드 가죽 제품들을 볼수 있는 곳!수제가방 만들기 클래스하루만에 뚝딱!!​수제가방을 뚝딱 만드셨어요푸른색이쁘다​고생 많으셨습니다 ​언블런 잠실 가죽공방 ​수제가방 만들기 클래스&주문제작 문의​010-57610907 ​잠실동205-22 1층 주차가능 ​​#잠실가죽공방 .언블런  일본식 정통 가죽공예 #핸드메이드가죽공방 #수제가방만들기#핸드메이드가방만들기#수제가방주문제작#핸드백만들기  
",14,1,0,61,2,0,608.8,14,,2021. 4. 11. 23:07
443,영도 카페 WSL LOUNGE 가죽공예와 커피가 함께하는 이색적인... ,권매력의 charming-DAY,https://blog.naver.com/kwoncharm_e?Redirect=Log&logNo=222402624902,"​​가죽공예와 커피가 함께하는영도 카페 WSL LOUNGE​저번달에 오빠와 함께 아레아식스 AREA6 라는 복합문화공간을 방문할 겸 나들이를 갔었다.아레아식스는 삼진어묵 본점 건물 바로 옆이었고, 안에 공방도 많고 기념품 파는 곳도 많더라!이날 갔던 영도 카페 WSL LOUNGE는 2층에 위치해 있었다.​​​​​익숙하지 않은 곳, 새로운 곳 찾아가는 걸 좋아해서, 이전에 몰랐던 건물을 발견하면 바로 들어가보는 편 ㅋㅋㅋㅋ아무래도 여긴 영도 여행으로 인기 많은 흰여울마을과 거리가 조금 있기도 하고신생으로 생겨난 곳이다보니 인적이 적고 관광객도 별로 없었다. 그래서 더 한산하게 돌아다닐 수 있었다.​​​​​영도 카페가 어디있나 찾다가, 2층으로 올라가는 계단 앞에 입간판을 발견했다.커피와 가죽이 함께하는 공간이라니! 뭔가 말만 들어도 이색적인 느낌~​​​​​2층으로 올라가보니 가운데가 뻥 뚫려 있어서 아래층이 한눈에 보인다.보통 건물과는 다르게 개방형으로 만들어진 아레아식스는 마치 미로처럼 연결되어 있었다.얼마전 여기서 프리마켓도 열렸다던데 그때 갔으면 더 볼게 많고 재밌었을 거 같다.​​​​​잠시 바깥 구경을 마치고 영도 카페 안으로 들어가보았다. 입구쪽에 WSL 네이밍과 함께 가죽 샘플들이 색깔별로 붙여 있었는데, 가죽의 색이 이렇게나 다양했나 싶더라!​​​​​천연 가죽의 촉감과 텍스쳐를 직접 눈으로 보고 느낄 수 있으니까 더 재밌었다.색깔 보면 행복해 하는 나로써는 이 공간 자체가 흥미로웠다.안쪽에는 커피를 주문할 수 있는 곳이 있었고, 그 옆에서는 가죽공예 하시는 분이 앉아계셔서 슬쩍 구경도 해봤다.​​​​​​카페 테이블 수는 충분했다. 물론 대형카페처럼 규모가 크진 않았지만 테이블 사이 간격은 여유로웠다.오빠랑 나는 각각 음료 1개씩 골라서 주문을 마쳤고, 안에 있는 소품들을 마저 구경했다.​​​​​​영도 WSL LOUNGE 에서 직접 제작되고 있는 가죽공예 제품들이다.종류도 다양했고 다른 곳에서 쉽게 볼 수 없는 독특한 색깔을 가진 가죽 제품들이 많았다.​​​​​​색깔별로 정리되어 있는 가죽원단을 보고 있으니까 뭔가 모르게 힐링되는 건 뭐죠!!ㅋㅋ옛날 입시미술할 때 파스텔이랑 색연필 깔별로 정리할 때 느꼈던 안정감이랑 비슷한 거 같다 ㅋㅋㅋ 은은한 파스텔톤부터 강렬한 원색의 원단까지 정말 다양하게 준비되어 있었다.​​​​​​​가죽을 덧입혀 만든 만년필- 역시 천연가죽에서는 본연의 고급짐이 느껴진다.실생활에서 편하게 사용할 수 있는 카드지갑이나 키링 같은 것도 판매되고 있다.클래스도 진행 중이신가? 직접 체험도 할 수 있는 거 같던데!! 나중에 오빠랑 가죽공예 배우러 와봐야지.​​​​​가죽마다 텍스처 모양도 다르고 거칠고 섬세한 정도도 달랐다. 하나하나 보는데 재밌었다.가죽 공예 취미반 하시는 분들 봤는데 작은 카드지갑을 만들기도 하고, 오래 하신 분들은 백도 만드시더라.손으로 만드는거 좋아하는 우리 부부도 한번 도전해볼만 하겠다.​​​​​아까 영도 카페 입구쪽에 전신 거울 있길래 오빠랑 사진 찍자며 유인함 ㅋㅋㅋㅋ거울을 그냥 지나치지 못하는 병에 걸림 ㅋㅋ ㅜㅜㅋㅋㅋㅋ아이폰으로 찍으면 길게 잘 나왔을텐데, 카메라로 찍어서 뭔가 비율이 현실적으로 나왔넼ㅋㅋㅋㅋㅋㅋ​​​​​​2층 올라가자마자 시강이었던 달 모형하고도 같이 사진 찍어봤다.밤에는 불빛이 들어오려나- 무드등처럼 예뻤을 듯. 뒤에 푸른하늘하고 뭉게구름까지 보이니 더 예쁘다.​​​​​그렇게 안밖으로 구경하다보니까 아까 주문했던 음료가 나왔다. 오빠는 아인슈페너 마셨고 나는 블랙라떼!둘다 완전 맛있었다. 특히 블랙라떼는 카카오와 헤이즐넛의 조합으로 부담없이 달달했다.색깔이 검은색으로 특이하기도 하고! 검은콩 두유같은 비주얼이지만 맛 하나는 끝내줬음~!​​​​​커피맛이 좋아서 집 옆이었으면 엄청 자주 갔을 거 같은 영도 카페! 가죽과 커피가 함께하는 공간이라는게 새로웠고평소 보기 힘든 천연 가죽 원단들을 색깔별로 구경할 수 있는 재미가 있었다.공간의 느낌도, 커피 맛도 성공적!! 아레아식스 궁금하신 분들은 구경하면서 WSL LOUNGE 카페도 함께 가보시길 바란다 :)​​#영도카페그
",37,0,0,430,17,0,11073.6,69,,2021. 6. 18. 21:57
444,가죽공예 나만의 디자인-가죽클러치백만들기~*광화문 종로 마포... ,KoreaCultureCenter 광화문한국문화센터 02)737-0621,https://blog.naver.com/gluck317?Redirect=Log&logNo=222280598054,​​​광화문한국문화센터 가죽공예강좌입니다가죽공예시간~​어머니에게 드릴 클러치백을 만들고 계신 수강생분받으실 분이 좋아하는 지브라문양을 넣어 간단하게 들고 다닐 수 있는 클러치백을 만들었답니다색상도 짙은 와인브라운색을 염색하니너무 고급스러운 가방이 되었어요~​​​광화문한국문화센터 가죽공예는 개인지도로 수업하며가죽공예취미반가죽공예자격증반가죽공반창업반가죽꼴라주 반이개설되어 있습니다관심있으신 분들은 언제든 문의해주세요~​​광화문한국문화센터 가죽공예개인지도수시등록 받습니다02-737-0621​http://www.yeshanc.com​https://m.blog.naver.com/gluck317​https://m.cafe.naver.com/ha1416​http://m.blog.daum.net/hagizagihhttps://m.cafe.daum.net/agizagih7​https://www.instagram.com/gluck317​https://www.youtube.com/channel/UCqmU9OxUBsJxeMNBDi8cR4Q​​#가죽숄더백만들기 #가죽가방만들기 #서울가죽공예 #가죽가방 #가죽공예배우기 #가죽공방 #광화문문화센터 #종로문화센터 #세종로문화센터 #가죽공예자격증 #종로가죽공방 #광화문가죽공방 #평생교육바우처 #가죽공예학원 #직장인취미 #가죽공방창업 #연남동문화센터 #부암동문화센터 #경복궁문화센터 #홍제동문화센터 #녹번동문화센터 #통일로문화센터 #공덕문화센터 #합정문화센터 #왕십리문화센터 #대학로가죽공예 #홍대가죽공예 #leather #leatherart #leatherbag #leathercrafts #을지로가죽공예 #성동구가죽공예 #마포가죽공예 #용산가죽공예 #동대문가죽공예 #handemade #handecraft #hide #취미 #취미생활 #skin,6,0,0,75,0,0,345.0,5,,2021. 3. 19. 13:58
445,[여권케이스 만들기] 나만의 가죽여권지갑 가죽공예... ,B.cheno Leather,https://blog.naver.com/sy__p?Redirect=Log&logNo=222413293204,​*여권케이스 만들기 가죽공예 원데이클래스​비체노 가죽공방에서 만들어볼 수 있는 가죽 여권케이스입니다.사진처럼 원하는 컬러를 골라 조합해 하나뿐인 여권지갑으로 만들 수 있어요!​오늘 원데이클래스로 제작된 여권케이스는 네이비를 메인컬러로 내부에는 카키와 다크브라운을 조합했어요.​여권케이스만들기 클래스는 2-2.5시간정도 진행됩니다.​비체노 가죽공방에는 키링부터 가방까지 다양한 제품들을 선택해 원하는 제품을 만들어볼 수 있습니다.친구나 연인이 함께 오실때는 각자 원하는 제품을 골라 함께 원데이클래스를 수강하실 수 있습니다 :)​​​여권케이스 만들기 가죽공예 원데이클래스는 가죽의 단면마감 작업 / 그리프 작업 / 본딩 / 바느질을 체험하며 제작하게 됩니다.​가죽공예의 새들스티치 방법을 이용한 손바느질로 한땀한땀 스티치를 만들어 여권지갑을 완성하게 됩니다.​가죽의 단면은 토코놀 마감제를 이용해 자연스럽고 매끈하게 마감합니다.​​정성을 담아 만들어진 특별한 여권케이스가 완성되었습니다.​우측에는 카드칸을 추가해 여행시 필요한 카드를 수납할 수 있습니다.​어려운 부분은 도와드리면서 소수인원 수강으로 완성도 높게 제작할 수 있게 꼼꼼히 알려드리고 있습니다 :)누구나 예쁘게 만들 수 있으니 걱정말고 도전해보세요!​​​여권을 수납할땐 우측날개에 여권의 마지막장을 끼워넣어서 사용하시면 됩니다.자주 꼈다 뺐다해야하는 여권 특성상 양쪽 날개를 다 끼워넣어 사용하시기보다는 한쪽만 끼워두고 덮어서 사용하시는게 좋습니다.​차분한 네이비 컬러의 여권지갑에 밝은 계열의 스티치로 포인트를 주었습니다.한땀한땀 꼼꼼히 바느질하셔서 예쁘게 잘 완성되었습니다!​​​직접 제작해서 더 의미있는 여권케이스가 되었습니다. 비체노 가죽공방은 이태원역 도보 5분거리에 위치하고 있습니다.원데이클래스는 모두 예약제로 운영되니 미리 예약 후 방문해주세요.​주말의 경우 예약마감이 빠른 편이라 미리 예약해주시는게 좋습니다 :)​예쁘게 오래오래 사용하시길 바랍니다! 감사합니다.-소요시간 : 2h-2.5h​-가죽 : Vegetable tanned leather _ Italy​-예약 방법 : 제품 / 날짜 / 인원 선택 후 문의(제품 및 수강날짜는 블로그의 원데이클래스 예약공지를 확인해주세요. )​Contact us 010.8357.0880 / 카톡 : 비체노 레더​​,14,0,0,217,0,0,134.8,8,,2021. 6. 28. 20:56
446,마곡클래스 가죽키링 만들기 가죽공방 원데이클래스 가죽공예... ,NOTHING MATTERS,https://blog.naver.com/eddiefactory?Redirect=Log&logNo=222407802588,마곡클래스 가죽키링 만들기 가죽공방 원데이클래스 가죽공예체험​​이번에 새로 나온 키링이에요!베이비 페이스의 데이지 너무 귀엽죠낫띵메터스 대표 캐릭터 입니다!키링은 카페에서 현장 구매도 가능합니다!곧 전시해놓을 예정이에요심플하지만확실하게 포인트가 되는 제품입니다선물로 추천드려요뒷면에는 이니셜 포트를새길수 있엇소장가치가 더욱 뿜뿜!!!!펜* 느낌의 키링도 예쁘죠!색배합은 카페 오셔서직접 보시고 고르실수 있습니다!세상에 같은 옐로우는 없다~원래 원데이 클래스에 진행 하던샘플들을 매장에 전시 했었는데요!손님들께서 “판매요청”을 많이 해 주셔서완제품도 내놓을 예정입니다거의 다 완성 되었어요^^​마곡클래스 가죽키링 만들기 가죽공방 원데이클래스 가죽공예체험귀엽지만심플한 포인트의 키링가죽이라 더 고급스러워요!고리가 아직 미완성이지만완벽하게 만들어 전시하겠습니당!카카오톡 채널”낫띵메터스”로 문의주세요선물용으로 추천드려요:)다른 디자인의 키링과여러가지의 가죽 제품들도 원데이 클래스진행중 입니다:)때가 덜 타는 화이트 계열의 가죽이라오래오래 쓰실수 있어요!고르고 또 고르고고심해서 데려온 가죽입니다!나만의 가죽 제품 만들기이색데이트 장소로도 추천드려요!원데이 클래스를 예약하셔서하루만에 뚝딱뚝딱 만드시는 손님들도계시구요!​2-3회 걸쳐 나만의 가방을 만드시는 수강생 분들도 계세요~~!!ㅋㅋㅋㅋ모아놓으니까 넘나 내스타일귀엽죠!!!!!뒤에 폰트까지 찍으면 더 귀여울 예정입니다가죽을 쉽게 고르실수 있도록하나씩 재단해 놓았어요!색상은 좀 더 있지만베스트 컬러들만 올려봅니당마곡나루카페 / 강서구카페 예쁜 카페 오셔서즐거운 추억 만드세요!!!​모든 상담 문의는 카카오톡 채널“낫띵메터스” 로 문의 주세요!​감사합니다,15,0,0,140,1,0,200.8,5,,2021. 6. 23. 20:51
