,Title,Blogger,Post URL,Post,Image num,Paragraph num,Comment num,Video num,weekly viewer mean,Sympathy num,AD,Posting Date
353,"프랑스자수, 엔틱한 느낌의 십자수 레터링 (크로스스티치)",프랑스자수 바늘꽃놀이,https://blog.naver.com/sonsypea?Redirect=Log&logNo=222058613157,"​​​​저는 한 20년 전에 십자수를 했던 것 같아요.그때 정말 유행이어서 주변에 황실유럽자수라는 이름으로 십자수 패키지 파는 가게도 엄청 많았었죠.작은 키링부터 액자, 쿠션까지 이것저것 작품도 많이 했는데프랑스자수에 빠지고서는 십자수 패키지는 하지 않았어요.유행이 지나가기도 했고시중에 파는 패키지들은 십자수전용 원단에다 수놓다 보니 그 질감이 취향이 아니더라구요.​​사실 십자수는 프랑스자수(서양자수)의 한 기법이기 때문에 꼭 십자수원단이 없어도 수놓을 수 있어요. ​​모눈종이 같은 곳에 도안을 구성하고 크로스스티치를 반복해 수놓으면 되는데요.저는 일반 원단에 십자수가 놓여 있는 느낌이 좋아서 그렇게 가르쳐 드리고 있어요.​린넨에 십자수언제 봐도 예쁜 조합.레드웍, 블루웍, 어떤 컬러여도 찰떡입니다.알록달록이어도 이뻐요.​작업 중.원단 위에 얹어진 매직캔버스 보이시나요?일반 원단에 쉽게 십자수를 하기 위해 물에 녹는 워터캔버스를 사용합니다.​수를 놓은 후엔 물에 세탁하며 녹여줍니다.워터캔버스 사용하는 법, 도안을 읽고 수놓는 법,배우실 수 있어요.​A~Z까지알파벳을 수놓았어요.​수놓은 건 솜을 넣어 빵빵한 핀쿠션으로!!​린넨에 레드컬러로 십자수를 놓으니엔틱한 느낌이 폴폴 나죠.알파벳 하나씩만 행주나 손수건에 새겨도 이쁘구요.키링이나 가위장식고리 등에 나의 이니셜을 새겨줘도 근사하죠.금방 수놓고!고급지고!​​​유행은 돌고 돈다고요즘 다시 십자수를 즐기는 분들이 많은 듯해요.우리 수강생들을 비롯해 프랑스자수를 즐기시는 분들은 이미 실과 바늘, 원단이 많으니굳이 다른 도구들을 장만할 필요없이십자수를 즐길 수 있어요  워터캔버스를 이용하거나, 캔버스 없이도 십자수를 수놓을 수 있답니다.도안을 읽을 줄만 알면 어렵지 않아요.한 가지 스티치의 반복작업이다 보니 몰입의 끝을 맛볼 수 있답니다.단순함의 미학을 즐겨보세요.​​​​​",11,184,7,0,185.8,33,,2020. 8. 12. 16:43
354,집콕 취미생활~ 고롱 고롱 고양이 프랑스 자수 에코백 만들기,뽀쟉뽀쟉,https://blog.naver.com/hakuyume?Redirect=Log&logNo=222176074108,"안녕하세요~요즘 날도 춥고 밖에 나가기 좀 그렇잖아요~집콕 생활중인데~취미부자인 저는 할 게 참 많답니다~​요즘엔 팜파스에서 챌린지 당첨돼서  '고롱고롱 고양이 프랑스 자수 에코백' 만들기 하고있어용~​​재료들 준비하고~~유투브에서 고양이자수 에코백 만들기 영상 찾아서~보면서 찬찬히 따라했어요~​​수틀부터 끼워줘야겠죠?​에코백에 프린트 되어 있는그림이 크니까 임의로 4등분해서 자수를 할꺼라여기부터 끼워줬어요~​에코백을 돌돌돌 말아서자수하기 편하게 만들어 줘요~요방법도 영상으로 아주 찬찬히 알려주시기 때문에쉽게 했어요~​실을 준비했어요~가장 많이 사용 하는 3371번 실은 두개가 들어있는데저는 집에 보빈이 있어서 풀어 사용 하기 좋게 감아서 사용 했어요​실 꿰는것도 있어요저는 노안이라서 요거요거 필수품이거든요~​자~고양이 얼굴무늬부터 해주고~~​몸까지 다했어요~아 벌써 귀엽당~​귀여운 꼬리도 도톰하게 만들어주고~​눈코입까지 해서 한마리 완성~~!!!아아~ 너무 귀여워용~~​두마리째도 완성~!!아웃라인이 좀 지글 지글하넹?​저는 손이 느려서 천천히 한마리씩 한마리씩완성해 볼께요~~!​조만간 완성된 고롱고롱 고양이 에코백 들고 올께요~!!​​대
 
4./77?)

수 -*
아이
/ 이기
 
",17,105,8,0,1493.6,9,,2020. 12. 16. 22:43
355,프랑스자수 스파이더 웹 로즈 스티치 도톰한 장미 수놓기,김알파카 프랑스자수공방,https://blog.naver.com/tkfnqldk1122?Redirect=Log&logNo=222015562312,"프랑스자수 스티치 중장미를 수놓는 가장 쉬운 스티치스파이더 웹 로즈 스티치 입니다.​여러 번 설명해드렸는데...왜 오늘 검색해보니제 글이 안 나오는 거죠?​그래서 프랑스자수 스티치스파이더 웹 로즈 스티치장미 수놓기 주의사항, 개꿀팁,다시 알려드릴 게요.제가 지난 번에 빼먹고말씀드리지 않은 것까지총정리 겸 적어보겠습니다.​초보분들, 재료 사다놓으신 거포장 벗기기 전에 필독!​요즘 제가 팔이피플인지하꼬 유튜버인지 블로거지인지방구석 백수인지 잘 모르시는분들이 계시는 것 같아서다시 말씀드리지만원래 본업이 자수공방ㅋㅋ생계형 영세 가내수공업에 종사하는초딩도 할 수 있는으마으마하게 쉬운 스티치!좀더 도톰하게,좀더 깔끔하게 하는 방법설명해드릴 거예요.여기에 사용한 도안은클래스톡 온라인강의 교재이자제가 스마트스토어에서판매중인 12가지 꽃자수입니다. 저 혼자디자인 - 재단 - 재봉 - 포장 - 판매까지북치고 장구치고 꽹가리도 치고 있어요.수놓을 때 순서에 대해생각해보신 적이 있나요?항상 예외는 있는 법이지만대체로 덜 중요한 것은 먼저,중요한 것은 나중에 합니다.​꽃을 수놓을 때!줄기와 잎이 겉절이, 콩자반이라면꽃은 제육볶음, 갈비찜이죠.그래서 겉절이부터...나는 겉절이 하나면 한그릇뚝딱이라는 분들은 나가 계세요...남았으면 저좀 주시고요.​여기서는 피시본 스티치혹은 피쉬본 스티치로잎을 먼저 수놓습니다.왼쪽, 오른쪽 사선 스티치를번갈아가며 수놓는 거예요.​근데 아래 사진과 같이어느 정도 다 했는데아랫쪽에 뭔가 공간이 남는다?그대로 두면 잎의 하단이마름모꼴로 떨어져서 뭔가 이상해요.그럴 땐 한, 두땀 채워서모양을 살려둡니다.사람이 융통성이 있어야죠.하다가 중간에 뭐 빼먹은 것 같다면나중에라도 한 땀 채워넣는야바위도 필요합니다.(아무도 모르니까 껄껄)​나머지 줄기는 백 스티치로 했어요.이파리 2장이 겹친 곳은뒤에 놓인 것 먼저 수놓습니다.자, 이제는 장미 수놓기스파이더 웹 로즈 스티치 시작!먼저 방사형 가지 형태로스트레이트 스티치를 5개 수놓습니다.​꽃 크기에 따라스트레이트 스티치의 개수가3, 5, 7, 9... 이런 식으로늘어나야 합니다.아주 작은 꽃은 3개부터.그리고 홀수여야 합니다.짝수로 시작해 한바퀴 돌고오면뭔가 이상하게 느껴지실 거예요.교대로 엮기 위해서 홀수!​그리고 장미가 너무 큰데스트레이트 스티치의 개수가너무 적으면,가령 꽃 너비는 2.5cm가 넘는데스트레이트 스티치가 5개라면?​가장 바깥쪽에서 자수실이너무 길게 늘어져버려요.잡아주는 뭔가가 부족해실이 갈 곳을 잃어버립니다.너덜너덜 실뭉치가 되는 거죠.​저는 꽃이 엄지손톱 크기라면가지 수는 5개로 하고실은 6가닥 끼웁니다.그리고 스트레이트 스티치길이는 모두 동일해야나중에 하나만 유독 튀어나오는불상사가 발생하지 않습니다.​수놓는 방향은 바깥에서 중심으로​다 되었으면 중심에서 가까운 곳아무데서 바늘을 꺼내서바구니 엮듯이 위아래, 위아래 통과합니다.스파이더 웹 로즈 스티치를도톰하게 하는 비결은가운데 부분에서 시작할 때실을 바짝 당기는 거예요.​처음부터 끝까지 당길 필요는 없고한~두바퀴 정도만?​https://tv.naver.com/v/4759646실 감는 방법은 위의 동영상을참고해주세요.리본, 자수실 모두 나와요.​만약 실 색상을 바꾸고 싶다면혹은 실이 모자르다면실 기둥 아래로 찔러 넣고매듭을 지은 뒤새로운 실을 끼우고다시 실기둥 밑에서 위로나와서 계속 동작을 이어갑니다.바늘 끝에 실이 자꾸 걸린다면바늘귀 방향으로 잡고가지를 통과하시면 됩니다.​감을 때마다 엉킨 실을 풀어줘야하는 것 다 알고 계시죠?실기둥이 (스트레이트 스티치)안 보일 때까지 다 감았다면수놓은 안쪽으로 찔러 넣어마무리 합니다.뻔히 보이는 곳에 넣는 것보단안쪽 깊숙이 넣는 것이보기에도 좋겠죠?자, 이렇게 하면프랑스자수 장미 수놓기스파이더 웹 로즈 스티치완성입니다!아, 그리고 뾰족한 곳에스티치가 걸리면 모냥이 망가지는 것꼭 기억해두시고요,자주 세탁하는 것에는 글쎄요.​#프랑스자수 #스파이더웹로즈스티치 #장미자수#김알파카 #장미수놓기 #꽃자수[1
",14,365,19,0,1032.0,111,,2020. 6. 29. 13:03
356,(자수책) RSN 스텀프워크 - 프랑스자수 입체자수,행복자수의 힐링타임,https://blog.naver.com/eunpiry12?Redirect=Log&logNo=222299022072,"* 직접 구입한 책입니다.​월요일이 시작되었어요~^^​간단히 아침을 먹고,커피 한잔 챙겨 자수책을 꺼내들었습니다.""RSN 스텀프 워크 stumpwork""입니다~​이름이 살짝 어렵게 느껴지기도 하네요^-^​RSN은 The Royal School of Needlework의 약자입니다.영국 왕립자수학교를 뜻한다고 해요~!​스텀프워크 관련책은 일본책이 번역된 경우가 많아 특히 더 이 책에 관심이 가더라구요.​2015년도에 발행됐구요~작가님 소개가 있습니다.궁전에 본사가 있으며, 해외에도 지사가 있다는게  부럽네요.. 우리나라에도 이렇게 역사와 전통을 가진 자수학교가 있다면 좋겠다는 생각을 해봅니다...(경복궁에서 전통자수를~♡,상상만으로도 멋질꺼 같아요!)​감수는민우준 작가님이 하셨네요~^^""나의 달콤한 프랑스자수""의 저자세요~♡​스텀프워크는 입체자수를 말하는데,실로하는 입체자수외에 소재를 아주 다양하게 사용하는 입체기법입니다.​이름처럼 굉장히 다양한 재료들을 사용하고,색도 형태도 신기한 재료들이 많았어요.​특히 설명중""무엇이든 스티치 하거나.....개인의 취향에 따라 재료를 활용할 수 있다""^^ 멋진 작업같아요~!​이 외에도...이런 기본(?) 재료들이 있다고 해요^^;;;​기본스티치 설명과기법들이 사진으로 설명되어 있어요.이걸 쿠론이라고 하는군요..^^처음 듣는 이름이예요~! 예쁜거 같아요♡​그리고, 책 설명 중에우븐 피콧 스티치와 레이즈드 리프 스티치가 같은 스티치인줄 알았는데,아니라고 하네요 ㅜㅜ​전혀 다른 스티치네요~~!!!오~~! 이런!​스티치 이름은 여전히 당황스러운 부분이 있네요.한번 따라해 봤습니다~!완전 다른 스티치지요.. ㅡㅡ;;;그리고 제가 좋아하는스티치 중 하나인 코디드 디태치드 블랭킷 스티치와 거의 비슷한 스티치인 브뤼셀 스티치에 대한 설명도 있어요.​시작이 다른거 같아요.백스티치를 하지 않고 시작하네요...공부할게 많은 책입니다^^;​그외에도다양한 기법들이 소개되어 있어요~!난이도가 있는 기법들이 많아자수를 전문으로 하시는 분들이 보시면 특히 좋을듯 합니다~!​자수책이지만뭔가 전문서적 같은.. 공부를 하게 하는 책입니다~^^(프랑스자수 기초책 절대 아닙니다!)​실이 아닌다른 재료로 입체자수를 해보고 싶으시다면...혹은 일반 입체 스티치 외에다른 느낌의 스티치 기법과 난이도가 있는 기법을 좀 더 알고 싶은 분들께 추천드리고 싶어요~!​​그리고 제 이웃분 중에영국에서 왕립자수학교에 다니시고 계신 분이 계세요^^혹 더 궁긍하신 내용이 있다면 들러보셔도 좋을꺼 같습니다~~!!!^^​프랑스자수가 참으로 다양하게 활용되고적용될수 있음을 보여주는 책인거 같아요~번연된 책이 많지 않아 아쉽기는 하지만배울게 많은 책입니다.​한주도 즐겁게 시작하시기 바랍니다~!읽어주셔서 감사합니다^-^​*직접 구입한 책입니다.",22,236,2,0,367.6,9,,2021. 4. 5. 11:18
357,"대구프랑스자수, 심화자수반 소품과제 검사했어요. ^^",프랑스자수 바늘꽃놀이,https://blog.naver.com/sonsypea?Redirect=Log&logNo=222230376757,"​ ​바늘꽃놀이 공방 정규수업 중 제일 마지막 단계인 심화자수반​​심화자수반 수업내용은 다음과 같습니다.👇​오늘은 스티치샘플러 소개는 아니구요.수강생의 솜씨자랑이에요.심화자수반 수강생님의 고운 솜씨저만 보기 아까우니까요.함께 보아요.​심화자수반 첫 번째 과제인 연잎다포.기초자수, 입체자수 과정을 거치면서 자수에 이미 익숙해졌으니 이제 자기 색깔을 넣어 볼 때!도안을 한번 구상해보시라고 안내해드립니다.​가을에 완성하신건데 봄을 담아오셨네요.청개구리는 정말 대단!결이 너무 고와요.오오츠키 아야코 님 책 속 그림인 것 같은데 작가솜씨와 별반 다르지 않아요.​심화자수반 두 번째 과제인 티슈커버 수놓기!​역시나 자유롭게 구성하셔도 되는데요.해바라기도 수놓고레이스 장식까지 박아오셨네요.​세 번째 과제인 도일리.컷워크 연습용인데 홑겹이라 뒷면을 깔끔하게 수놓는 게 관건인 과제예요.​​이것도 오오츠카 아야코 작품 도안이지 싶어요.자수결 보셨나요?버섯 새틴은 진짜 청출어람이더라구요.​더 대단한 부분은 바로 여기!!뒷면이에요.버섯 수놓은 도일리는 어디가 앞인지 뒤인지 구분이 안 될 정도로 수놓으셨어요.모두가 놀란 자수!!!이 모든 게 기초부터 총 12회 수업 들은 사람의 솜씨라니!!진정한 금손이십니다.​크리스마스 앞두고 나간 네 번째 과제.에코백.데일리백으로 사용하시려고 간단함 자수를 수놓으신 듯해요.​simple is the best​마지막 과제 테이블보도 나갔는데예쁘게 수놓고 계시겠지요?15회 수업 동안 갈고 닦은 실력묵히지 말고 꾸준히 연습하세요.​​자수를 배운다는 것,취미생활을 가진다는 것,그 속에서 느끼는 작은 성취감들이 자존감의 바탕이 된답니다.올해는내 삶을 건강하고 탄탄하게 만들어줄 취미생활을 시작하도록 해요!!​​​심화자수에 대한 또다른 포스팅!같이 보시라고 링크 걸어두고 갑니다.맛난 저녁 드세요.🥰​​​ 
8
",15,169,4,0,185.8,30,,2021. 2. 3. 17:09
358,[프랑스자수]부산 해운대 현대백화점문화센터,스튜디오H프랑스자수,https://blog.naver.com/beehe78?Redirect=Log&logNo=222133061001,"​프랑스자수 작업실 만들기​거의 한 달쯤, 차분히 바늘을 잡고 앉아보질 못했다. 수업과 작업실 만들기에만 집중할 수밖에...​조그마한 작업실 하나 만드는데 얼마나 많은 에너지가 필요한지...조금만 더 큰 공간이었으면 감당하지도 못했을 거라며... ^^​코로나로 인해 길어지는 사회적거리두기 기간, 생각이 바뀌었고, 변화를 주고 싶어, 작지만 아늑한 내 공간을 만들어 가는 중이다.​지금은 살짝 피곤하기도 하지만 얼마나 신나고 재밌는지...ㅋㅋㅋ 프랑스자수를 하는 만큼 재밌는 일이 또 생긴 것이다.​예쁜 구상을 하고, 어울림을 찾아내 요래조래 꾸미며, 혼자 행복해 하고...이런 일들을 무척 좋아하는 사람임을 다시 확인하게 된다.​오늘도 얼른 소품 한 가지만 사서 작업실로 갈거다.잘 있겠지? 내 작업실... ㅋㅋ​※모든 방문은 예약제로 운영합니다. 연락하시고 놀러오세요. ^^​​​​​​​#부산프랑스자수 #해운대프랑스자수 #프랑스자수 ​​",5,95,0,0,24.0,0,,2020. 11. 2. 8:15
359,대구프랑스자수 5월 정규수업 안내,앤의 프랑스자수 한국유럽자수협회,https://blog.naver.com/white76snow?Redirect=Log&logNo=222329453757,"안녕하세요~^^어느덧 4월의 마지막날입니다~;;​바쁨을 핑계로...5월 수업 공지가 많이늦었지요~^^;;​초록 나무들의 계절에도앤의 프랑스자수와​소소하고 즐거운 취미로일상을 좀 더 풍요롭게만들어가요~♡​​♡수업 일시및 장소♡​•화요일-11:00~13:00(5/4~)​•목요일-11:00~13:00(5/6~)(*저녁수업은 상담후 결정)​•토요일-오전수업-11:00~13:00(5/8~)13:00~14:00(점심시간)​오후수업-14:00~16:00​대구 수성구 무학로37길 50​​☆수업료및 궁금하신점은블로그 비밀댓글이나 전화, 문자 부탁드립니다.(010.6832.3305)​☆자세한 수업내용은 아래 링크로 확인 부탁드립니다~*​​​​​♡디자인: 오월의 앤​​http://m.blog.naver.com/white76snow/222249095103​​#대구프랑스자수 #서울프랑스자수 #프랑스자수 #자수 #embroidery #needlework #취미자수 #대구프랑스자수공방 #프랑스자수정규클래스 #자수수업 #자수자격증 #수성구프랑스자수 #5월감사의달 #바느질 #앤의프랑스자수 #한국유럽자수협회 #오월의앤 ",7,51,0,0,50.0,12,,2021. 4. 30. 23:44
360,청주외곽 예쁜 프랑스자수카페 고운뜰 과거와 현재가 공존하는... ,그녀의보물상자,https://blog.naver.com/tnr6516?Redirect=Log&logNo=222303583071,"​​그녀의 보물상자입니다.이번 포스팅은 내용이 조금 길어질 듯 합니다. 빽빽한 글 내용이 아니라 사진들이 많아요^^이유는 볼것들이 너무 많아서예요.수공예품들과 계절별로 꽃들이 많은 이색카페이기도 합니다.사진을 모아보기로 포스팅할까도 고민했지만 크게 보시는게 나을것같아 한장씩 올려봅니다^^​​청주외곽 프랑스자수와 드립커피가 있는 예쁜카페를 소개할까합니다.사실 중학교 동창 친구가 운영하는 고운뜰공방카페인데요고운뜰공방카페가 생기기까지 스토리가 특이하고 계절이 바뀔때마다 분위기가 다른 느낌이어서 가끔가도 식상하지 않은 카페입니다.​이번에 방문했을땐 테이블위에 벚꽃이 있었어요.​​아버지와 딸입니다.쉽게 말하면 #고운뜰공방카페 사장님과 아버지예요^^바로 옆에는 어릴적 살던 집이 있고 현재는 아버지 혼자 살고계시죠.남일면 두산리 시골이라서 예전에는 고운뜰공방 자리가 사슴 축사였지요.​사슴 축사로 쓰여졌었던 자리에  현재의 고운뜰카페가 자리잡고 있습니다.하늘이 파란날에는 앞마당의 초록잔디와 파란하늘 그리고 고운뜰 화이트건물이 한폭의 그림같이 보이기도 한답니다.​​그리고 어머니가 사용하시던 물건들과 그릇들이 함께 자리하고 있어요.딸이 엄마를 그리워하는 마음이 전해지는 과거와 현재가 공존하는 예쁜 카페입니다.​​​​​고운뜰 공방카페에 와서 앉아 있으면 꼭 친정집에 온것만 같은 편안한 느낌이예요.​엄마와 딸이 함께 방문한다면 좋은 추억을 만들고 갈것같아요^^​피아노는 칠 수 있는 사람은 치셔도 된다는 사장님의 말씀입니다^^저는 피아노를 못쳐서 잘치는 분들이 너무 부러워용​​고운뜰카페의 내부 모습입니다.좌식 룸에는 프랑수자수 수강과 디피용 자수소품들이 진열되어 있어요.너무 이뻐서 한참을 들여다보곤 합니다.​프랑스자수 원데이수업도 진행하고 있어서1~2시간 코스로 작은 소품도 만들수있어요.이색데이트 하기에도 참 좋은것같아요.남자친구의 손바느질 솜씨도 볼겸~~~^^​구석구석 프랑스자수로 소품을 만들었네요.작은 공간이라도 허투루 그냥 둔 곳이 없을 정도예요.​보자기아트도 있어요. 수강도 한다고 하네요.선물할때 선물포장으로 매력적인것같아요.주는 사람의  즐거움받는사람의 기쁨​ 제일 맘에 드는 사진이예요.햇살가득 머금은 빛이 창문너머로 들어와 음영을 만들 주는 모습이 너무 평화로워 보여서이죠^^​ 햇살 머금은 창가로 보이는 화분들이 너무 이뻐요.아마도 계절이 모두 다른사진들이예요.​고운뜰 공방카페에 오면 꽃을 파는 화원인지  카페인지 헷갈릴 정도로 형형색색의 꽃들과 화분들이 아주 많아요.​​고운들 메뉴예요.간단한 브런치와 직접 만든 수제청차그리고 제가 제일 좋아하는 커피.​커피는 오직 드립커피만 맛볼 수 있답니다.​​​​​​고운들 자수카페의 포토존​포토존 바로 옆 야외 테이블​​구석구석 정성이 많이 들어간  공들인 공간그냥 앉아 있어도 힐링이 되는 고운뜰​​이번에 제가 친정집 갔다가 커피마시러 갔는데 KBS 여행프로그램 ""이야기가 있는 풍경""에서 촬영을 오신거예요.제가 영상촬영을 하는 일을 하고 있지만 카메라가 앞에 있으니 옆에만 있어도  엄청 떨리더라구요.전 잠시 구경하다가 집으로 슝슝~~~~​고운뜰 프랑수자수 카페는 정말 이색적인 카페임은 분명합니다^^​주차는 삶의 균형을 위한 공간고은뜰 입간판 너머로 보이는 차량있는 곳에 주차하시면 됩니다 ㅎㅎ저는 너무 친절한것같아요 ㅋㅋ​​​@
안녕하세요
@
안녕하세요
@
안녕하세요
",54,309,36,2,227.6,32,,2021. 4. 9. 2:25
361,소녀의 자수) 프랑스자수 패키지 판매 일정 안내 (화. 수),momo의 소녀의 자수,https://blog.naver.com/hyejini20?Redirect=Log&logNo=222404581284,"안녕하세요소녀의 자수입니다.​택배 대란이 얼추 정리가 되어이번 주 화. 수요일에 패키지 판매를 진행해보려고 합니다.^^(배송은 금. 토에 진행 예정이니 참고해 주세요)​오랜만의 판매이기도 한데다 생각치 못한 택배 파업으로 인해 여유시간이 생겨 예정보다 패키지를 몇 종 더 준비해보았어요​화. 수 양일간 패키지 판매 목록이 다르니글을 꼼꼼히 읽어주세요​많은 관심 부탁드립니다​​-6월 22일 화요일 오후 2시-(new) 등나무 꽃자수 패키지 보라. 핑크​소형 가전이나 소품들 위먼지 방지용으로 좋은 덮개를 만드실 수 있는 프랑스자수 패키지입니다.한가득 피어있는 사랑스러운 등나무 꽃을 정성 가득 수놓아 선물하시면받는 분은 분명 입이 떡~벌어질 것 같아요.^^​보들보들 입체감이 최고인 사랑스러운 입체 꽃자수 패키지입니다.​자세한 내용과 금액은 아래 링크를 가시면 보실 수 있습니다.이번엔 작은 이벤트로 등나무 패키지 2셋 구매자분들에게 패키지와 어울리는 예쁜 컬러 실을 넣어드려요.화. 수 2일간 판매 예정입니다(조기 마감될 수 있습니다)​-6월 23일 수요일 오후 2시-​1. '반짝반짝 벚꽃 자수 덮개'2. '달콤 딸기 꽃실 세트'3. 딸기 꽃자수 티슈 커버 <-핑크만 판매​​1. '반짝반짝 벚꽃 자수 덮개'​저번에 구하지 못하신 분이 많아 이번에  추가로 준비하게 되었습니다.벚꽃이 가득 날리는 디자인의 꽃자수 패키지입니다.(*실 1개가 비슷한 컬러의 다른 실로 변경되었습니다. 설명서 도안도 실에 맞춰 변경되었습니다)​​2. '달콤 딸기 꽃실 세트'달달한 딸기꽃실패키지입니다. 발랄하고 달콤한 느낌의 꽃자수를 수놓을 수 있는 핑크실 세트입니다.​​3. 딸기 꽃자수 티슈 커버 <-핑크만 판매핑크색 각티슈커버 딸기 꽃자수 패키지입니다.티슈 커버가 단종되어 이번 판매가 마지막입니다.​​​​그럼 화. 수요일에 만나요항상 감사합니다.​~
",12,191,0,0,190.8,1,,2021. 6. 21. 9:30
362,프랑스자수 스티치 3개월 만에 수입원 연결!,소소하고 평범한,https://blog.naver.com/happy970212?Redirect=Log&logNo=222341572162,"​​에코백, 양말, 손수건, 쿠션.... 기성 제품에 프랑스자수 스티치 하나만 놓아도 상품 가치 최대 10배는 상승한다는 거 아세요? ​무지 손수건 (약 1,000원)에 특별한 프랑스자수 스티치 추가하면 약 8,000~10,000원 선에 판매된답니다. 퇴근 후 힐링 취미로 프랑스 자수를 시작했는데, 이렇게 돈 된다는 사실 알게 된 뒤 저도 부업을 준비하게 됐어요. ​​​​책 보며 독학으로 하던 걸 접고 더 전문적, 고퀄리티 프랑스자수 배우기 시작했구요. 딱 3개월 만에 프랑스자수 스티치 제 부수입원이 됐네요. ​기성 제품에 1:1 오더로 프랑스자수 스티치 놓아 판매 중인데  퇴근 후 주문 목록 확인해 제작하면 돼서 본업과 병행하기도 부담 없음 ^^ 저희 회사는 요즘 몰래몰래 부업 붐이 불어 너도나도 부업 중인데요. 그중에서도 제가 가장 즐겁고 쉽게 돈 버는 거 같더라구요? ​​​​해서 수공예 관심 있는 직장인 분들께 힐링 취미도 즐기고 이걸로 돈도 벌 수 있는 제 방법, 좀 소개해 드리고 싶어 오늘 포스팅하게 됐어요. ​제가 수월하게 프랑스자수로 부업 하게 된 건 다행스럽게도 이 모든 과정을 지원해 주는 교육 기관이 있었기 때문! 수공예로 부. 창. 취업 노리는 분들 계시면 여긴 꼭!! 알아두세요. ​​​​제가 프랑스자수 스티치 더욱 전문적으로 연마하기 위해 등록한 이곳은 프랑스자수 포함 다양한 수공예 교육을 받을 수 있는 온라인 기관이에요. ​모든 공예는 수익 창출. 자격증 취득 대비 과정이라 공예 이론부터 작품 제작 전부 전문적으로, 충분히 수익까지 낼 정도로 배울 수 있죠. 잘 배우면 수익 활동 지원도 해주는 건 덤!! ​​​​이 수익 활동 지원 때문에 이곳이 다른 공예 교육 기관들과 차별화되는 건데 요게 완전 특별해요. 공예 배우고 나면 내가 원하는 분야에서 수익 낼 수 있게 적절한 지원. 교육을 해주는 거거든요. ​공예 전문적으로 배웠다고 바로 수익이 되는 건 아닌 만큼 제가 잘 모르는 부분을 지원받을 수 있다면 안심되겠더라구요. 실패 없이 부업 시작하고픈 맘에 수강 결정했구요. 바로 전문 과정 수강 시작 ^^ ​​​​집에서 혼자 했을 땐 이걸로 돈 벌 수 있을 만한 실력은 절대 안 됐어요 ㅋㅋ 누가 봐도 취미 수준. 근데 전문 강좌로 배우기 시작하니까 확실히 나날이 실력 느는 게 느껴지더라는~~ ​기본 스티치부터 원단 위에 도안 그리는 트레이싱 방법, 중. 고급 심화 단계 스티치 기법 차근차근 전부 배웠구요. 이후 배운 스티치들을 활용해 다양한 자수 놓는 방법과 색 채우기, 입체 표현, 프랑스 자수를 활용한 공예품 제작까지 싹~숙지할 수 있었답니다. ​​​​자격증 취득까지도 얼마 안 걸렸어요 약 2개월? 이후 바로 퇴근 후 부업 시작했는데, 직장인들은 다양한 지원 중에서도 이 방법을 강추!!! 바로바로 수강생 전용 쇼핑몰 제공받아 공예 작품 판매하는 거예요. ​본업 있는 분들은 여러모로 부업에 제약이 많잖아요? 근데 이 쇼핑몰 이용하면 완전 간단. 교육 기관에서 운영하는 쇼핑몰에 내가 만든, 혹은 작품 샘플 사진 올려 바로바로 판매할 수 있구요. 상품 업로드~판매~정산 모든 과정 사이트 내에서 한 번에 해결 가능하답니다. 직장인인 제가 신경 쓸 게 없어 너무 편해요. ​​​​이 쇼핑몰 대형 오픈마켓, 타 쇼핑몰들과도 연동돼있어서 실제 약 100여 곳에 제 작품이 등록되구요. 많은 곳에 등록되니 많은 사람들이 클릭하고, 실제 판매까지 이루어지는데 보다 유리할 수밖에 없더라구요. ㅎㅎ ​당분간은 요 쇼핑몰에서 부업 쭉 할 거 같고, 내년 상반기! 직장 관두고 공예를 제 본업으로 하는 게 목표예요. 프랑스 자수 마스터했으니 이제 다른 공예들도 꾸준히 익혀서 제 사업체 꾸려보려구요. 평생 기관 지원받을 수 있어 걱정은 없네요 :) ​아래 링크 하나 남겨드릴게요. 관심 있는 분들은 참고하시길 바라며, 오늘 포스팅 마쳐요 ​​프랑스 자수 강좌 무료 체험 신청 커리큘럼 및 자세한 정보 << ​저는 실제 수강생으로, 수강 후기를 게시한 뒤 추가 재료 무료 제공받습니다. ​​ 
10 (20 010
10 (20 010
10 (20 010
",10,508,1,1,865.2,0,text_ad,2021. 5. 8. 4:10
