,Title,Blogger,Post URL,Post,Image num,Paragraph num,Comment num,Video num,weekly viewer mean,Sympathy num,AD,Posting Date
205,4M : 가죽가방만들기 diy : 나도 가죽가방 디자이너가 되어 직접... ,사랑행복 가득한 알맹달맹^L^,https://blog.naver.com/arrainbow?Redirect=Log&logNo=222128976896,"토이트론 과학완구 스템토이 4M 가죽가방만들기집에서 사부작사부작 뭔가 만들고 그리기를 좋아하는 우리행복양을 위해뭔가 특별한 것이 없을까 찾아보다 발견한 토이트론 과학완구 4M! 이 과학완구가 또 스템토이로 유명하더라구요진정한 S T E A M 교육 이라함은(Science과학 Technology기술 Engineering공학Arts예술 Mathematics수학)놀면서 자연스럽게 이루어지는거잖아요​종류도 다양해서태양열아쿠아로봇, 무드램프,자석광산, 로보틱핸드등이름만 들어도 호기심가득한 스템토이지만그중에서 또 행복양의 취향저격,가죽가방 만들기를 만나보았답니다상자안에 요렇게 키트가설명서와 함께 들어있어요​토이트론 과학완구 스템토이인만큼완성품이 들어 있는게 아니라 직접 만들고 조립하는 그 과정을 즐기는거랍니다키트에는 예쁜가방이 되어질 조각들도 있구요 가방을 꾸며줄 은실과 스티커,그리고 설명서도 영어와 우리말 두장이나 들어있어요​바느질을 하긴 하지만 바늘로 하는게 아니라 손으로 구멍을 통과시키는정도라간단하고 아이들이 안전하게 멋진 완성품을 만들 수 있더라구요 ​그럼 시작해볼까요?젤먼저 가방들을 연결해줄 가느다란 가죽끈을 모두 떼어주구요 끝부부분을 구멍에 넣기쉽게 대각선으로 잘라주어요 그리고는 설명서에 있는대로 가방의 앞면과 옆면을 연결해주면 된답니다막연히 생각하면 어렵지 않을까 걱정할 수 있지만초등아이들은 혼자서 뚝딱 할 수 있을것 같구요6살 행복양도 엄마가 옆에서 조금만 도와주면 어려움없이 할수있어요 계속 반복작업이라 끈이 들어가는 방향만 봐주면 된답니다 그렇게 어느새 뚝딱 한쪽면 완성!다음은 다른면도 이어주어요 처음보다 더 집중한거 보이시져?여기서 살짝 팁을 드리면 구멍에 넣을땐 가죽끈을 살짝접어서 넣고슝~당겨주면 되요그리고 처음 끝을 자를때 조금 더 경사지게 자르면작은구멍에 끈을 당기기 편하답니다 작은구멍에 넣는게 꽤 집중력이 필요한데 가방을 좋아해서인지 저보다 집중해주더라구요 그렇게 가방 뚜껑이 되는 부분의 가장자리까지 가죽끈을 휙휙 돌려 꾸며주면 가죽가방만들기의 반이상을 한거에요​미리 살짝 이야기하는거지만 6살의 DIY 라는 생각이 들지않을정도의 고 퀄리티 가방이 나온답니다 그래서 토이트론 과학완구 4M의 다른 종류들도 주문하기로 했어요 ​다시 가방만들기로 돌아가서~가방을 닫을때 필요한 고리는 그냥 끼워주기만 하면 되구요​양옆에 가방끈도 연결해주어요특별히 매듭이 어렵거나 한게아니라신발끈이랑 똑같은 매듭이에요​그리고 가방끈의 길이가 아주 넉넉하더라구요초등학생에게도 괜찮을 길이라 6살 행복양에겐 살짝 긴 길이;;그래서 행복양에게 맞춰서 살짝 잘라줬어요 ​요런게 또 DIY의 매력 아니겠어요특별히 손재주가 필요한게 아니라 기존에 있던 구멍에 맞춰 송곳으로 구멍을 뚫어 설명서대로 매듭을 만들어주기만하면 되는거에요 아주 감쪽같져?​그렇게 어깨끈도 완성!​X자매듭으로 해줘두 좋구요 그게 싫다면 일자매듭으로해두 상관없을 것 같아요 ​이제 다음은 본격 가방꾸미기!이것도 구멍이 미리 다 뚫어져있기때문에 뾰족하지않은 플라스틱 바늘에다가은색실을 끼워 무늬를 만들어주면 된답니다요것도 순서만 잘 지켜서 하면 어느새 예쁜 가방 무늬가 완성되더라구요 평소엔 위험하다며 바늘을 안줬는데 토이트론과학완구 4M덕에 바느질도 제대로하니완전 눈 반짝반짝언니가 된거 같다며 흐믓해 하는 행복양이에요결과물이 어른이보기에도 넘이쁘게 나오니 더 좋아하더라구요 바느질하는중에도 뿌듯해하는 표정 보이시나요?그렇게 바느질이 끝났다면 함께 들어있던 보석스티커로 마무리,그럼 진짜 가방이 완성된거에요 이리저리 둘러봐도 정말 고퀄아닌가요?​아이들을 위한 스팀토이지만 어른도 탐나는건 안비밀!​만들자마자 자기가방이라며평소 챙기고 싶었던 교통카드도 넣고메모지, 필기구까지챙겨바로 외출하자고 하더라구요 비록 포장이었지만직접 만든 가방메고 집앞 카페나들이 다녀왔어요 음료기다리는동안이렇게 그림두 그렸는데그림속에서도 토이트론 4M 가방이 등장,​직접 만들었으니 다른가방보다 더 애정뿜뿜하더라구요한동안은 이 가방과 함께 할것 같은데요단풍가득한 가을에 더더 어울리기도하고어떤 패션에도 무난하게 잘 어울리니 엄마맘에도 쏙 들었네요만나는사람마다 자기가 만든거라 얼마나 자랑하는지사진한번 찍어보자니 이렇게 모델포스로 찍어주네요​또다른 토이트론 과학완구 스템토이 4M 을 살펴보고 싶으시면 요기로 가보셔요 ↘ ↘ ↘공식카페와 인스타도 링크걸어둘께요♡​#토이트론 #과학완구 #4M #토이트론몰 #토이트론과학완구 #스템토이 #DIY #어린이DIY #가죽가방만들기 #가방만들기 #어린이가방만들기 #여아가방 #여아선물 #조카선물 #steam #​​",46,416,12,1,821.8,20,revu,2020. 10. 28. 12:51
206,볼리드 3총사 [PATTERN INSIGHT] #가방만들기 #가방패턴,홍대 가죽공방 운조,https://blog.naver.com/wunjo373?Redirect=Log&logNo=222281814852,"PATTERN INSIGHT​​​정확한 가죽공예 패턴 전문 패턴인사이트​​​​패턴인사이트 가죽공방 운조에는 볼리드 사이즈 3종있습니다!라고 자랑하려고 사진찍었는데,,미니 볼리드는 패턴이 아직 디지털화가 안되어있다는 것이 생각났습니다 ㅠㅠ어서 빨리! 작업해볼께요.근데 미니는 폰이 안들어가유 ㅠㅠㅠ 그래도 요 사진보시면 만들고싶어질거에요^^ 애기들이 메니까 넘 이뿌죠​좌측부터 31, 27, 15 사이즈입니다​볼리드 31 패턴 구매 링크입니다https://smartstore.naver.com/wunjo/products/4446364476볼리드 27은 여기에서!https://smartstore.naver.com/wunjo/products/4808883134​​​#가죽공예 #가죽가방 #만들기 #diy #취미#미니백 #가방만들기DIY #가방패턴 #가죽공예배우기#가방만들기 #가죽공예패턴 #패턴인사이트 #볼리드 #볼리드패턴 #볼리드31 #볼리드27 #미니볼리드#홍대가죽공방 #가죽공방 #합정역 #망원동 #연남동 #상수 #마포#홍대 #가죽공방 #운조 
",3,67,2,0,83.6,11,,2021. 3. 22. 8:40
207,가죽공예키트 백 손바느질 diy 가죽가방만들기,라온스럽게 (๑･̑◡･̑๑)♡,https://blog.naver.com/db9242?Redirect=Log&logNo=222426542980,"#셀프가방만들기 #DIY #가죽가방 #손바느질 #알찬구성품 #저렴한가격 #너무예쁜내가방 #가죽공예키트#내돈내산 #내가만들기 #집콕놀이 #손이심심 #취미#미우크굿즈 #스퀘어토트백 #가죽공예키트백 #선물#내가만든가방 #수제가방 #손수만든가방안녕하세요🙃그냥 집에서 심심하기도 하고워낙 손으로 하는건 뭐든 좋아하다보니무얼할까...🤔하다가베프들에게 내가 가방을 만들어 줘야겠다싶어서찾아보다가 디자인도 깔끔하고구성품도 알차고, 만드는 동영상까지~😍그만 구구절절🤫 사진 함께 보시쥬💋왔어요🙂주문하고 2~3일 걸렸어요비가 워낙 많이 와서 늦는구나 싶었죠~개봉 하자마자 영상링크가 !!!​3개 주문 했어요화이트2블루 1구성품은 이렇게 있어요일일이 설명 안하셔도 아시겠죠?​❤️❤️짜잔!!! 완성❤️❤️1개당 30분가량 소유 되었고요뒷면도 이렇게 까~~알끔 이요😀끈은 길다 싶으면 가운데 갈색어깨가죽 빼주시고고리끼리만 연결하심 됩니다😆몸통와 손잡이 부분을 먼저 이어나갑니다가방 옆면 부분에 D링을 끼워줍니다이렇게요!! 그럼 어깨끈 걸수있는부분이 완성가방을 튼튼하게 이어줄 끈 끝을 접착제로코팅하여 뾰족한 바늘같이 손쉽게 들어갈수있도록 해줍니다🙂 링크동영상에도 작업하는게 좋다고 나옵니다(미우크굿즈에서 일일이 손수 해주셨어요😍🤩)내부는 이렇게 까맣고 은근 넓다는거지갑,휴대폰,차키도 들어가고도 남는다는거😋손을 넣었더니 제 손목위까지 들어가지네요🙂지퍼는 이렇게 ㅋㅋ 양쪽으로 립밤이나 썬크림은그냥 쏘옥 넣을수 있겠네요🙂세상에나🤭친구두녀석에게 줄수 있어서 행복하네요😍비싼 ...명품은 아니지만제가 정성스레 한땀한땀 ㅋㅋㅋ애정을 담았는데 좋아해줬음 좋겠어요····​​👇👇👇👇구매하러 가보시쥬👇👇👇👇https://m.smartstore.naver.com/mjukgoods/products/5539950106?NaPm=ct%3Dkqx3xruk%7Cci%3Dcheckout%7Ctr%3Dppc%7Ctrx%3D%7Chk%3D16ba535fd115c822109feacd200d55bc36189ef6가방 만드는 취미가 생긴걸 안 녀석 하나가자기도 부탁해서 부랴 주문😆그래서 오늘저녁 작업 들어갔습니다파우치 ....진짜 공들인 😅윗 가방보다 시간이 2배나 들었어요이가방은 바늘이 필요해요😜​엄지손가락의 후유증이....끈이 코팅된 낚시줄? 같은거여서 힘이 들어가는수작업이라...💦💦추가로 1개더 오늘밤 만들게 되어서글을 수정하게 되었습니다🙂​❤️💚🖤💛🤎🧡💜💙🤍느
",20,161,17,0,56.0,14,,2021. 7. 10. 11:03
208,■ 가죽가방만들기 단품반 쇼퍼백 가방만들기,가방만들기 가죽공방 까르쉐,https://blog.naver.com/kim7108?Redirect=Log&logNo=221463369955,"​​​​​​​단품반의 만들고 싶은 가죽가방만들기​​​​​​​단품반에 수업하신 분이 본인이 만들고 싶다고 하셔서패턴부터 시작해서 완성하신 쇼퍼백입니다.입구에 지퍼도 달아보고~, 손잡이는 어깨에 맬수 있도록끈 길이도 길게 조정해서 만드셨습니다.공방패턴이 아닌지라 오래걸리실줄 알았는데워낙 손도 빠르시고 패턴에 대한 이해도 높으셔서처음에 생각했던 시간보다는 아주 빠르게 완성하셨습니다.​처음하는 미싱도 겁내지 않으셔서 진도가 팍팍 나갔습니다.생각은 딸기우유색상 같지만 약간 차분한 딸기우유색입니다.가방이 커서 색상을 잘못 선택하시면 너무 튈것 같은데가죽색상도 잘 선택해서 구매해 오셨습니다.​​​​​​​​​​​​​​​​​​​​​​​​​​​​​이니셜로 포인트를 주고 싶다고 하셔서손잡이 부분에 깔끔하게 하는 것을 추천해드렸어요.저도 이쁜것 같고 만드신 분도 만족해 하셨어요.수강생분들중 디자이너 분들것들은 사진을 못 찍어서요즘 수강생 가방이 거의 올라가질 못했는데간만에 수강생 가방사진 올려보네요.​​​​​​​​​​​​​​​​​​​​​길게 끈을 해서 패딩이나 두꺼운 아웃웨어를 입고어깨에 가방을 걸쳤을때 흘려내림이나 암홀라인에가방입구가 끼는 것이 싫으셔서 본인 사이즈에 맞게 하셨어요.간단하게 카드지갑이나 교통카드 정도 넣고 다니시면편하게 다니실수 있도루 앞판에 지퍼로 포켓도 해 주셨습니다.​다음 시간에는 남은 가죽들이 많아서 간단하게 철형으로 찍을수 있는카드지갑이나 필통, 파우치등을 찍어 드릴께요.집에서 기리메만 바르시면 완성하실수 있도록 남은 수업시간을 잘 쪼개서 활용해 보아요~​​​​​​​​​​​​​​​​​​​​​​​​​​#가죽가방만들기 #가방만들기 #가죽공예 #가죽공방 #미싱공방 #가방패턴 #가방학원#가죽공예자격증 #가죽공방가방 #가죽미싱 #가죽공예가방 #쇼퍼백 #주문제작 #졸작#가방패턴배우기 #미싱배우기 #가방배우기 #동작구가죽공방 #서울가죽공방 #와리기#피할기 #핸드메이드 #단품수업 #단품가방 #관악구가죽공방 #미싱가죽공방 #취미​​​",11,161,7,0,67.2,30,,2019. 2. 11. 20:59
209,수강생 작품 알마 [홍대 가죽공방 운조] #가죽공예 #가방만들기... ,홍대 가죽공방 운조,https://blog.naver.com/wunjo373?Redirect=Log&logNo=222055686302,Leather Craft Studio WUNJO​​​[홍대 가죽공방 운조]​수강생 작품 알마입니다.알마 디자인을 본인이 원하는 사이즈로 직접 패턴부터 제작하셨어요.진한 네이비컬러의 크로커엠보 가죽과 에나멜 가죽을 믹스하여 사용하셨어요.단단한 쉐잎의 멋진 알마백이 완성되었습니다.​베테랑 수강생님의 멋진 작품 감상해보세용^^​​​===========================Leather Craft Studio WUNJO홍대 가죽공방 운조수강생 상시 모집합니다01020629954KAKAO: talkinghead​​​​#가죽공예 #가죽가방 #만들기 #diy #취미#알마 #alma #핸드백 #가방패턴 #가죽공예배우기#가방만들기 #도안 #패턴인사이트#합정역 #망원동 #연남동 #상수 #마포#홍대 #가죽공방 #운조,12,54,0,0,83.6,5,,2020. 8. 11. 9:00
210,◆ 가죽가방만들기 원핸들 미니백 가죽공예,가방만들기 가죽공방 까르쉐,https://blog.naver.com/kim7108?Redirect=Log&logNo=221426358093,​​​​​​​가죽가방만들기 원핸들 가죽공예 ​​​​​​​오랫만에 수업용으로 가방을 완성해 보았습니다.처음에는 힙색으로 할까 하고 작게 만들었지만만들면서 조금 변형하고 변형하다 보니생각했던 가방이 아니라 다른 가방이 나왔네요.​손잡이도 해 주고 폭도 생각했던 것 보다는 조금 더 크게 했어요.하지만 처음 생각했던 힙색크기이다 보니 핸드백으로는 작네요.곧 조금 더 큰 사이즈로 한개 더 만들어 볼 예정입니다.색상도 더 칼라플하게~ 눈에 확~ 띠게..​​​​​​​​​​손잡이는 뚜껑쪽에 하나만 달았습니다.어깨끈도 할 요량으로 옆면에 D링도 달았습니다.나중에 필요하면 체인으로 해도 귀여울것 같습니다.이 나이에 체인으로 하면 민망해서 저는 안하고수강생분들은 참고해서 해도 이쁘겠어요.특히 나이가 어리신 분들은 무지 귀여워서 #체인 어깨끈 추천이요.​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​겨울에는 폼폼이죠.. 원래는 뚜껑에 달려고 했는데사진을 찍을려고 보니 앞면이 #폼폼이 때문에잘 안보이길래 옆면에 달아주었습니다.폼폼이 길이가 길어서 토끼털이 자꾸 찌그러지지만그래도 겨울에는 폼폼이~​​​​​​​​​​​​​​​​​​#가죽공방 #미싱공방 #가죽공예 #가방만들기 #가죽가방만들기 #미싱배우기 #미싱수업#가방패턴 #가방배우기 #가죽공예배우기 #가죽공예공방 #동작구가죽공방 #핸드메이드#핸드백제작 #주문제작 #수강생모집 #브랜드런칭 #미니백 #신대방가죽공방 #미싱가죽공방#가방전문공방 #샘플제작 #가죽손잡이 #재봉틀공방 #폼폼이 #서울가죽공방​​​​,7,124,0,0,67.2,24,,2018. 12. 24. 19:46
211,■ 가죽가방만들기 클래식 박스백 만들기,가방만들기 가죽공방 까르쉐,https://blog.naver.com/kim7108?Redirect=Log&logNo=221478028056,​​​​​​클래식한 박스백 실용적인 핸드백 주문제작​​​​​​​​심플하면서도 클래식하고 청바지나 정장에도 가지고 다닐수 있는가방을 원하셔서 셀린느 클래식 가방을 오마쥬해서 제 마음대로 만들어 보았습니다. 처음에는 3단으로 제작했지만 실용성이 너무 떨어져서안쪽에 있는 것을 다시 뜯고 안쪽 수납력을 높이기 위해서원통으로 심플하게 만들어 보았습니다.​다만 안에 가죽으로 된 주머니를 달아서 카드 정도 정리되도록 했습니다.안감도 비슷한 칼라의 슈렁큰이 있어서 가죽을 전체 피할 한 후에겉감은 민자 bbg로 안감은 슈렁큰으로 제작해 드렸습니다.​​​​​​​​​​​​​​​​​색상은 버건디이지만 사진을 어째 브라운처럼 나왔네요.어깨끈 길이는 조절하실수 있도록 만들어 드렸습니다.사이즈는 가로가 23cm 정도어서 너무 크거나 작지 않아서물건은 물건대로 왠만한 수납은 가능해요숄더끈이 있는 가방은 너무 크면 이상해서 23~25cm 사이즈를 많이 합니다.물론 주문 넣어 주시는 분이 원하시는 사이즈로 제작됩니다.​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​저번에 비슷하게 만들었던 클래식 가방은 가볍게 하기 위해서가죽전체 피할을 얇고 안감도 얇아서 가벼웠지만옆선과 전체적인 느낌이 약간 마음에 안 들어서 이번에는전체피할도 1m로 안감도 1m로 완성했습니다.기리메 바늘때 후노리를 정말 몇번을 올렸나 ~ ​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​가방 뚜껑을 열면 이렇게 뚜껑 안쪽에 숄더끈을 걸수 있도록가락지를 만들어서 통과하도록 디자인 되어 있습니다.​까르쉐의 늘 찍은 어깨끈 사진도 확대해서 찍어서 보여드릴께요.이번에는 사선바느질이 아닌 일자바느질로만 완성했습니다.디자인상 사선바느질 보다는 깔끔한 일자바느질이 어울릴것 같아서이번에는 모든 바느질을 일자 바느질로만 마무리 했습니다.​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​#가방만들기 #가죽가방만들기 #가죽공방 #미싱공방 #가죽공예 #주문제작 #핸드메이드 #졸작 #피할기 #졸업작품#미싱배우기 #미싱패턴 #가방패턴 #패턴수업 #미싱수업 #미싱가죽공방 #가방전문공방 #동작구가죽공방#관악구가죽공방 #서울가죽공방 #미싱전문 #상도동가죽공방 #신대방가죽공방 #핸드백제작 #샘플제작​​​,14,186,3,0,67.2,30,,2019. 3. 1. 22:00
212,빈티지가죽 드럼스틱케이스 구로가죽 구디가죽가방만들기,주니수기 공방,https://blog.naver.com/kessjjehw7?Redirect=Log&logNo=222129228519,"날이 점점 가을날로 깊어가는 요즘이네요옷도 더 두꺼워지공!!나무들은 빨갛고 노랗게 가득 물들어있고!!주말에 모처럼 기분좋은 나들이가 있어서들뜨기도 한 한주를 보내고 있어요 ㅎㅎ간만에 머리도 해주공~한동안 또 머리 하러 가지 못할테니많이 기른 머리를 잘랐어요겨울엔 드라이 하기가 넘 오래 걸려서숱도 많이 쳤답니다 ㅎㅎ이번 겨울 많이 안춥기를 벌써 바라고 있어요^*^​주니수기공방빈티지 레더 소잉드럼스틱케이스카멜색상의 가죽에 다크레드 색상으로 이니셜 원하셨어요끈은 크로스 끈으로!!통가죽 끈 만들어 달아주었어요선물로 드릴거라고 잘 부탁한다고말씀도 남겨주셨던 분~*^__^예쁜 선물이 되었길 바래봅니다​​​​​또 주니수기가 메어 봤어용 ㅎㅎ오래오래 잘 사용하시기 바랄께요~~^___^​​https://m.blog.naver.com/kessjjehw7/222072527467주니수기공방빈티지 레더 소잉자격증반,취미반 상시모집 하고 있어요​",13,76,0,0,76.0,20,,2020. 10. 29. 10:20
213,가죽 벨트 만들기 가죽 가방 만들기 핸드메이드 잠실 가죽공방... ,언블런 핸드메이드 잠실 가죽공방,https://blog.naver.com/ful0907?Redirect=Log&logNo=221859146641,"​​안녕하세요 핸드메이드 잠실 가죽공방 언블런 입니다​​​언블런은 일본에서 가죽공예를 공부하고​지금 잠실과 신설동 에서가죽공예를 교육하고 있습니다​​​​가죽공예 원데이 클래스 ​가죽 벨트 만들기​먼저 버클을 고르고가죽을 고릅니다!​​​가죽도 직접 재단!한번도 해본적이 없어도잘할구 있도록 갈켜 드립니다!​재단 완료​칼질도 ​망치질!!​​​완성!!’​멋진 가죽벨트를 완상 했어요​​커플로도 많이 오십니다!​스마트폰 가죽케이스 만들기도인기​가성비 갑​멋진스마트폰 가죽 케이스에어팟케이스만들기 원데이 클래스도​남자 서류가방 만들기원데이 클래스​평생 들고 다닐수 있는 핸드메이드서류가방 !!​​다양한 가방을 주문제작 또는 직접 만들어볼수 있어요​​가죽공방​문의​가죽공예 일일체험​01057610907​​재미있게 제대로 배워봅시다​일본식 정통 가죽공방#잠실가죽공방 #신설동가죽공방 #가죽공방 #가죽벨트만들기#핸드메이드가죽벨트#가죽벨트추천#핸드메이드가방 #수제가방만들기#핸드메이드서류가방  
 
",42,67,3,0,596.2,6,,2020. 3. 18. 1:15
214,"[보스턴백] 가죽공예 미싱 가방, 가죽 가방 만들기 클래스",피아멜라 가죽공방,https://blog.naver.com/fiammella?Redirect=Log&logNo=222349582683,"​가죽공예 미싱, 가죽 가방 만들기​보스턴백 수강생 작품​​수강생분이 미싱 이용해 2번째 가방으로 제작하신 보스턴백이에요​이번 가방도 거의 대부분 미싱 이용해 완성하셨는데요, 어떤 과정 거쳐 제작하셨는지 과정부터 함께 볼게요!​​# PROCESS​보스턴백은 정해진 패턴 없이 직접 사이즈부터 디테일한 디자인까지 정하신 뒤 작업이 들어간답니다​수강생분의 아이디어를 듬뿍 넣으실 수 있는 가방 중 하나예요 :)​정교하게 뜬 가방 패턴으로 가죽 재단 들어가요레몬 색상의 소가죽으로 보스턴 제작 예정이신 수강생분​패턴에 맞춰 잘 재단한 가죽은 부분 피할까지 이어서 해주실 거예요​​​이제 본격적인 미싱 들어가요 핸들을 연결하는 본판에 띠 미싱 중인 수강생분​가죽 파츠들을 연결하는 미싱 끝나고 나면 지퍼아대와 가방 본판 전체를 연결하는 미싱 이어서 해주실 거예요한 땀씩 신중하게 작업해 주실 거랍니다! 미싱으로 가방 완성하고 계신 모습 동영상으로도 확인 가능하세요​파이핑 미싱까지 마친 보스턴백을 뒤집은 후, 겉감과 안감을 마지막으로 연결하는 미싱까지 이어서 해주실 거예요​이번에 사용하시는 말뚝 미싱은 쉽지 않은 작업이기 때문에 한 땀씩 아주 신중하게 박음질해 주실 거예요​이렇게 미싱을 모두 마친 가방은 핸들만 연결해 주시면 완성이랍니다 :)​그럼 완성하신 보스턴백 디테일 컷으로 함께 볼게요!​​​# DETAIL​​​​​​​​상큼상큼 하게 완성하신 보스턴백, 내부까지 꼼꼼하게 신경 써서 마무리해주셨어요​내부에는 지퍼 포켓과 오픈 포켓 각각 하나씩 제작해 실용성을 더하셨어요 :)수고하셨습니다!​홍대 연남 가죽공방 피아멜라 수업을 희망하시는 분들은 아래 연락처로 편하게 문의 주세요 :D​수업 등록 및 문의 070.7807.5805​​#피아멜라, #홍대가죽공방, #연남동가죽공방, #보스턴백, #보스턴만드는법, #보스턴만들기, #가죽가방만들기, #가죽가방, #가죽가방공방, #가죽공방창업, #가방브랜드창업, #가죽공방추천, #가방미싱, #가죽가방미싱, #가죽공예배우기, #가죽공예초보, #가죽미싱, #보스톤, #보스톤백, #fiammella, #bostonbag",17,202,0,2,27.0,9,,2021. 5. 13. 17:42
215,■ 가죽공예 남성 맨스백 일수가방만들기,가방만들기 가죽공방 까르쉐,https://blog.naver.com/kim7108?Redirect=Log&logNo=221485782745,"​​​​​​​​​​주문제작으로 만들어서 내일이면 제 손을 떠날~일명 일수백이라고도 부르는 맨스백입니다.지퍼가 2개로 양쪽 수납이 가능하며 안에 카드포켓과간단한 메모지나 영수증 수납이 가능한 포켓들이 있습니다.만들면서 지퍼 때문에 앞뒤가 바뀔까봐 조심조심 만들었습니다.​앞면과 뒷면의 스타일이 다르기 때문에 패턴이 많아요.그안에 카드포켓과 영수증 포켓.. 중간에 지퍼포켓, 오픈포켓까지쌍지퍼로 되어 있지만 스타일이 달라서 패턴뜰때 머리좀 아팠네요.​​​​​​​​​​​​​​​​​손잡이가 바닥에 달려있어서 손으로 잡고 다니실때 편리해요.정말 일수가방처럼 옆구리에 끼고 다니셔도 당연히 가능하죠.손잡이를 하고 다니실때에는 가방이 거꾸로 뒤집히게 됩니다.주문제작이지만 요건 가방안에 지갑하나 들어 있는 작업이라서기존에 간단하게 했던것 보다는 시간도 오래걸리고 신경도 많이 쓰면서 만들었지만 나름 잘 나온것 같아요.​​​​​​​​​​앞(?)판은 이렇게 파이핑(다마)을 해서 형태도 유지하고안쪽에 공간도 조금 더 둘수 있게 제작했어요.쌍지퍼이지만 양쪽 지퍼의 활용도도 다르고 길이도 달라서만들면서 한순간 정신 놓으면 망치게 되니 주의해서 만들어야 해요.짧은 지퍼 양쪽에는 모모를 달아서 지퍼를 열고 닫을때편하게 잡고 열수 있도록 달아주었슴다.​​​​​​​​​​​​​​​​​​​​​다른 뒷(?)판은 남성 서류가방에 많이 쓰는 방법중 하나로각종 카드류와 영수증, 명함 등등 간단하게 지갑없이가지고 다니실 수 있도록 지갑 1개 들어간다 생각해시면 되요.사진 찍을려고 카드 몇장과 엽서도 꽂아 보았는데 활용도 보이시죠.사진처럼 활용도에 따라서여러가지로 응용하실 수 있습니다.​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​전체적인 손잡이부분을 잘 보시라고 찍어 보았습니다.요 가방은 기리메가 많이는 없지만 꼭 필요한 몇군데에는있어야 하더라구요.. 특히 손잡이 부분과 뒷(?)판 전체..그리고 카드꽂는 몇군데 부분 외에는 모두 해리처리 했습니다.​​​​​​​​​​2개의 지퍼중에 짧은 지퍼쪽을 열어보시면 내부지퍼포켓도 있지만다른 쪽에는 오픈포켓도 있어서 기존에 했던 가방처럼도 가지고 다닐수 있어요.이 가방은 정말 포켓이 많아서 수납력은 짱 좋아요.​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​#가죽가방만들기 #가방만들기 #가죽공예 #가죽공방 #미싱공방 #미싱가죽공방 #가방전문공방 #가방학원 #신대방가죽공방#주문제작 #핸드메이드 #가죽공예가방 #가죽공예자격증 #졸작 #미싱배우기 #패턴배우기 #패턴공방 #상도동가죽공방#가죽미싱 #피할기 #와리기 #일수가방 #남성맨스백 #남성가방 #서울가죽공방 #동작구가죽공방 #관악구가죽공방 #가방전문​​​",16,225,3,0,67.2,29,,2019. 3. 11. 20:27
216,■ 가죽가방만들기 둥근핸들 가죽공예 가방만들기,가방만들기 가죽공방 까르쉐,https://blog.naver.com/kim7108?Redirect=Log&logNo=221440357187,​​​​가죽가방만들기 둥근핸들 가죽공예 가방만들기​​​​​​​가죽과 원단 콤비로 만들어 본 가방입니다.예전에 우리 엄마들이 가지고 다니셨던 플라스틱 시장바구니나대나무나 당나무로 만든 바구니 스타일이에요.원래는 주름을 해서 다이나믹하게 할려고 했는데민자 원단이 아니고 원단의 무늬를 살리고 싶었어요.예전에  의상을 할때 코트를  만들려고 사두었던 원단중요즘 꺼내서 가죽과 콤비로 다시 제작해 보고 있어요.​​​​​​​​​​코트로 해도 너무 멋진 원단이지만 요즘은 살이 너무 쪄서옷을 만들어 입어도 이쁘지도 않고 귀찮기도 해서 쟁여만 있는 원단들이 아까워서 하나씩 하나씩 꺼내서가죽과 콤비로 제작해 볼까 이것 저것 구상중이에요.​소재가 울인지라 그냥 비닐봉투 보다 조금 더 무게감이 있는 정도에요.하지만 만들고 보니 사각쇼퍼백이 더 어울릴것 같네요 아쉬워랑~아니면 손잡이를 네모로 할껄.. 가방도 둥글고 손잡이도 둥글고.. 동글이 가방​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​손잡이부분은 되도록 딱딱하고 힘이 있는 가죽으로 구성했습니다.블랙 사피아노에 적당한 보강재를 넣고 기리메로 마무리 했어요.다음에 기회가 된다면 몸판을 네모나게 만들어 보고 싶네요다음 가방도 가죽보다는 다른 소재로 진행해 볼 예정이니다음주에 다른 가방으로 다시 만나용~​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​#가죽가방만들기 #가방만들기 #가죽공예 #가방제작 #가방학원 #가죽공방 #미싱공방 #가방패턴 #가방수업 #패턴수업 #미싱수업#핸드메이드 #주문제작 #샘플제작 #극소량제작 #가죽공예자격증 #마카쥬 #가죽미싱 #서울가죽공방 #졸작 #졸업작품 #브랜드런칭#가죽공예배우기 #가방배우기 #미싱배우기 #상도동가죽공방 #동작구가죽공방 #미싱가죽공방 #가방가죽공방 #관악구가죽공방​​,12,155,6,0,67.2,22,,2019. 1. 12. 15:50
